timestamp,lsd,btc_price
2011-08-01 00:00:00+00:00,94.53644229254282,13.0962359367035
2011-08-02 00:00:00+00:00,93.99490818721794,12.05
2011-08-03 00:00:00+00:00,93.83249788781686,9.26007713476266
2011-08-04 00:00:00+00:00,93.32373897135969,10.75
2011-08-05 00:00:00+00:00,92.15934176433103,9.74679184434823
2011-08-06 00:00:00+00:00,91.08653739502383,6.52348646620579
2011-08-07 00:00:00+00:00,90.2918102961474,7.97146079700861
2011-08-08 00:00:00+00:00,89.33912982808329,7.85538652658806
2011-08-09 00:00:00+00:00,88.44822406622724,10.0051404113043
2011-08-10 00:00:00+00:00,88.88409395052045,9.99769837851827
2011-08-11 00:00:00+00:00,88.76420571271598,9.46239619312958
2011-08-12 00:00:00+00:00,88.67295505925797,9.46051
2011-08-13 00:00:00+00:00,88.92543867963592,10.1305571428571
2011-08-14 00:00:00+00:00,89.41945587870062,10.7735014091292
2011-08-15 00:00:00+00:00,90.44229074284709,11.14979
2011-08-16 00:00:00+00:00,91.45328045191351,10.96409
2011-08-17 00:00:00+00:00,90.65547475263338,10.94555
2011-08-18 00:00:00+00:00,90.03795218873292,10.8310561403691
2011-08-19 00:00:00+00:00,89.82503215291221,11.65
2011-08-20 00:00:00+00:00,90.47489222126579,11.4522602152913
2011-08-21 00:00:00+00:00,91.30989219030819,11.3341269230769
2011-08-22 00:00:00+00:00,91.7544813535895,10.8945006988818
2011-08-23 00:00:00+00:00,90.71007349296802,10.9400018263306
2011-08-24 00:00:00+00:00,89.8303338461401,10.8506
2011-08-25 00:00:00+00:00,88.07706197517314,9.8216360874168
2011-08-26 00:00:00+00:00,86.68665355254271,8.17934724778806
2011-08-27 00:00:00+00:00,86.15791734642558,8.59020004676402
2011-08-28 00:00:00+00:00,85.76738110128053,9.07011000355272
2011-08-29 00:00:00+00:00,85.43797682796063,8.969
2011-08-30 00:00:00+00:00,85.30691942470331,8.81153634893942
2011-08-31 00:00:00+00:00,83.41054589951952,8.2036540996373
2011-09-01 00:00:00+00:00,82.65802454885315,8.21993899044221
2011-09-02 00:00:00+00:00,80.96886258797049,8.63866112378737
2011-09-03 00:00:00+00:00,80.85252615839899,8.47919959640666
2011-09-04 00:00:00+00:00,80.18018299375471,8.17946372064029
2011-09-05 00:00:00+00:00,79.31227650330017,7.6496218717279
2011-09-06 00:00:00+00:00,78.47808931803446,6.86346720519705
2011-09-07 00:00:00+00:00,77.03867292804185,7.18652258396476
2011-09-08 00:00:00+00:00,77.25431882156091,6.52670211170094
2011-09-09 00:00:00+00:00,77.02007106554515,5.03169129375845
2011-09-10 00:00:00+00:00,75.18821069814068,4.77390134644063
2011-09-11 00:00:00+00:00,74.32167082752393,4.89555722436965
2011-09-12 00:00:00+00:00,73.44764192674856,6.05430354288152
2011-09-13 00:00:00+00:00,72.6998617770327,5.80011689304539
2011-09-14 00:00:00+00:00,72.8021071629259,5.61931930071075
2011-09-15 00:00:00+00:00,73.30282423242392,4.82637800913089
2011-09-16 00:00:00+00:00,74.62372022682179,4.81999626303188
2011-09-17 00:00:00+00:00,74.09910138529482,4.7700025640269
2011-09-18 00:00:00+00:00,75.09464670608445,5.23020074147555
2011-09-19 00:00:00+00:00,75.3669904947109,5.46026039250102
2011-09-20 00:00:00+00:00,73.32913866293734,6.11216519130136
2011-09-21 00:00:00+00:00,73.52538933589307,5.65247596821244
2011-09-22 00:00:00+00:00,73.30718634776663,5.43575949451316
2011-09-23 00:00:00+00:00,73.05600687212912,5.55053407640584
2011-09-24 00:00:00+00:00,73.24465753995739,5.46828968805733
2011-09-25 00:00:00+00:00,72.66628612747573,5.33087640418055
2011-09-26 00:00:00+00:00,70.86016225903168,4.86955261874139
2011-09-27 00:00:00+00:00,69.80894722423797,4.91560524044256
2011-09-28 00:00:00+00:00,70.5487883694065,4.78052581067926
2011-09-29 00:00:00+00:00,67.96024752767231,4.78883881462473
2011-09-30 00:00:00+00:00,65.97547371662525,5.14063036874205
2011-10-01 00:00:00+00:00,66.6236411849296,5.03241261302451
2011-10-02 00:00:00+00:00,65.74675383000347,5.02701089006383
2011-10-03 00:00:00+00:00,63.53585102391943,5.0240062810799
2011-10-04 00:00:00+00:00,63.87451244502621,4.96000558600276
2011-10-05 00:00:00+00:00,62.933426773395006,4.87045820189043
2011-10-06 00:00:00+00:00,60.61157191427278,4.73463203096587
2011-10-07 00:00:00+00:00,59.65300604961831,4.27274650803614
2011-10-08 00:00:00+00:00,60.49640360061216,4.007527453949
2011-10-09 00:00:00+00:00,59.844931607641776,4.10224806727808
2011-10-10 00:00:00+00:00,57.85690868991155,4.10119201698467
2011-10-11 00:00:00+00:00,55.63349109697561,3.95145301650975
2011-10-12 00:00:00+00:00,51.49196954930161,4.15000092057891
2011-10-13 00:00:00+00:00,48.150077136416215,4.04664292306541
2011-10-14 00:00:00+00:00,46.87567152649413,3.99504435431729
2011-10-15 00:00:00+00:00,44.98386430190224,3.84222132183485
2011-10-16 00:00:00+00:00,41.43239710838974,3.56396860804742
2011-10-17 00:00:00+00:00,38.369026413070095,2.56470442880155
2011-10-18 00:00:00+00:00,35.89793378883078,2.41901005566683
2011-10-19 00:00:00+00:00,32.66447887328806,2.26975503392251
2011-10-20 00:00:00+00:00,31.29243064646616,2.35217804744912
2011-10-21 00:00:00+00:00,31.609286847870965,2.56999208588606
2011-10-22 00:00:00+00:00,30.904989382018265,3.13896866855756
2011-10-23 00:00:00+00:00,31.85608600705362,3.16042960747483
2011-10-24 00:00:00+00:00,31.120167662034852,2.54628039364998
2011-10-25 00:00:00+00:00,31.426763154387867,2.76357544455181
2011-10-26 00:00:00+00:00,33.695631935812365,2.7719393343631
2011-10-27 00:00:00+00:00,37.65546566750364,3.04000286256526
2011-10-28 00:00:00+00:00,38.404564294314056,3.18999494930753
2011-10-29 00:00:00+00:00,38.57223654700269,3.58218725511097
2011-10-30 00:00:00+00:00,36.05534681038004,3.26997448210414
2011-10-31 00:00:00+00:00,33.04744098624983,3.24798760149804
2011-11-01 00:00:00+00:00,33.125599496446256,3.15051282640229
2011-11-02 00:00:00+00:00,33.07693743566459,3.25438684809148
2011-11-03 00:00:00+00:00,33.222221062196006,3.15281914096181
2011-11-04 00:00:00+00:00,31.356319562947725,3.10939575916864
2011-11-05 00:00:00+00:00,27.67591678533239,2.97066680503104
2011-11-06 00:00:00+00:00,24.72564457827612,2.95959128514113
2011-11-07 00:00:00+00:00,23.430672002097168,3.00663242967395
2011-11-08 00:00:00+00:00,22.30728382498549,3.03810818870284
2011-11-09 00:00:00+00:00,21.07022466903566,2.95023643792463
2011-11-10 00:00:00+00:00,19.478670930822624,2.85336224454728
2011-11-11 00:00:00+00:00,18.63542235449156,3.07798387122402
2011-11-12 00:00:00+00:00,17.529194335089308,3.03064956103315
2011-11-13 00:00:00+00:00,13.887522173868009,2.99615694356633
2011-11-14 00:00:00+00:00,13.37431014795537,2.20542608391247
2011-11-15 00:00:00+00:00,13.130429781840713,2.32896063554438
2011-11-16 00:00:00+00:00,12.012789014205843,2.55972290726202
2011-11-17 00:00:00+00:00,9.860303076457752,2.25046676424942
2011-11-18 00:00:00+00:00,8.697848550469278,2.05013528348141
2011-11-19 00:00:00+00:00,6.872980355915834,2.19685339803816
2011-11-20 00:00:00+00:00,6.521104556512943,2.20001908809534
2011-11-21 00:00:00+00:00,6.842053163401293,2.29142270053575
2011-11-22 00:00:00+00:00,6.376135465699443,2.32913510871054
2011-11-23 00:00:00+00:00,7.076969224296263,2.33208129499983
